"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-01 19:00","2019","08","01","19:00","23.7","","13.4","","52","","9","","13","","","","89.04","","27","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-01 20:00","2019","08","01","20:00","20.8","","13.9","","64","","5","","9","","","","89.07","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-01 21:00","2019","08","01","21:00","18.2","","14.3","","78","","2","","7","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-01 22:00","2019","08","01","22:00","18.0","","13.9","","77","","2","","7","","","","89.11","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-01 23:00","2019","08","01","23:00","16.2","","13.5","","84","","34","","8","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 00:00","2019","08","02","00:00","15.0","","12.7","","86","","33","","8","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 01:00","2019","08","02","01:00","13.2","","11.3","","88","","33","","9","","","","89.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 02:00","2019","08","02","02:00","11.6","","9.4","","86","","28","","6","","","","89.05","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 03:00","2019","08","02","03:00","14.1","","13.0","","93","","24","","14","","","","89.02","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 04:00","2019","08","02","04:00","12.2","","10.3","","88","","24","","11","","","","89.02","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 05:00","2019","08","02","05:00","11.4","","9.2","","87","","21","","7","","","","89.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 06:00","2019","08","02","06:00","12.9","","9.0","","77","","25","","3","","","","89.07","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 07:00","2019","08","02","07:00","16.0","","11.2","","73","","18","","7","","","","89.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 08:00","2019","08","02","08:00","19.0","","9.3","","53","","20","","4","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 09:00","2019","08","02","09:00","22.3","","7.2","","38","","19","","6","","","","89.11","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 10:00","2019","08","02","10:00","24.0","","6.6","","33","","19","","20","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 11:00","2019","08","02","11:00","26.3","","6.8","","29","","18","","21","","","","89.06","","26","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 12:00","2019","08","02","12:00","28.2","","4.6","","22","","19","","30","","","","88.98","","27","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 13:00","2019","08","02","13:00","29.8","","2.8","","18","","20","","31","","","","88.96","","28","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 14:00","2019","08","02","14:00","28.2","","2.9","","20","","21","","24","","","","88.93","","27","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 15:00","2019","08","02","15:00","28.3","","3.3","","20","","21","","18","","","","88.87","","27","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 16:00","2019","08","02","16:00","29.9","","1.6","","16","","24","","21","","","","88.84","","28","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 17:00","2019","08","02","17:00","28.6","","3.8","","20","","21","","32","","","","88.84","","27","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 18:00","2019","08","02","18:00","27.8","","2.0","","19","","22","","24","","","","88.84","","26","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 19:00","2019","08","02","19:00","27.2","","3.3","","22","","24","","16","","","","88.85","","26","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 20:00","2019","08","02","20:00","23.2","","3.9","","28","","24","","11","","","","88.87","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 21:00","2019","08","02","21:00","22.3","","3.8","","30","","28","","14","","","","88.94","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 22:00","2019","08","02","22:00","19.8","","3.3","","33","","20","","4","","","","89.00","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-02 23:00","2019","08","02","23:00","18.0","","4.2","","40","","1","","10","","","","89.02","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 00:00","2019","08","03","00:00","17.4","","5.8","","46","","33","","4","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 01:00","2019","08","03","01:00","15.8","","8.9","","63","","34","","15","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 02:00","2019","08","03","02:00","14.9","","9.2","","69","","34","","21","","","","89.21","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 03:00","2019","08","03","03:00","14.1","","9.5","","74","","33","","17","","","","89.27","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 04:00","2019","08","03","04:00","14.4","","7.2","","62","","34","","17","","","","89.27","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 05:00","2019","08","03","05:00","13.6","","7.3","","65","","33","","9","","","","89.30","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 06:00","2019","08","03","06:00","13.5","","8.1","","70","","32","","14","","","","89.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 07:00","2019","08","03","07:00","14.2","","8.2","","67","","32","","13","","","","89.36","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 08:00","2019","08","03","08:00","16.1","","8.2","","59","","34","","12","","","","89.37","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 09:00","2019","08","03","09:00","17.7","","7.9","","53","","33","","8","","","","89.38","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 10:00","2019","08","03","10:00","18.9","","6.3","","44","","32","","4","","","","89.36","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 11:00","2019","08","03","11:00","20.5","","6.6","","40","","36","","10","","","","89.33","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 12:00","2019","08","03","12:00","22.3","","4.9","","32","","10","","5","","","","89.31","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 13:00","2019","08","03","13:00","23.5","","2.7","","26","","24","","10","","","","89.30","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 14:00","2019","08","03","14:00","21.1","","9.3","","47","","3","","22","","","","89.28","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 15:00","2019","08","03","15:00","21.4","","8.2","","42","","4","","22","","","","89.30","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 16:00","2019","08","03","16:00","22.4","","7.3","","38","","6","","18","","","","89.29","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 17:00","2019","08","03","17:00","21.9","","7.7","","40","","4","","21","","","","89.32","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 18:00","2019","08","03","18:00","20.5","","8.4","","46","","3","","23","","","","89.38","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 19:00","2019","08","03","19:00","16.8","","8.7","","59","","2","","32","","","","89.47","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 20:00","2019","08","03","20:00","15.7","","8.7","","63","","1","","18","","","","89.54","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 21:00","2019","08","03","21:00","14.3","","9.1","","71","","34","","15","","","","89.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 22:00","2019","08","03","22:00","13.4","","8.9","","74","","33","","9","","","","89.62","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-03 23:00","2019","08","03","23:00","12.5","","8.4","","76","","27","","4","","","","89.66","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 00:00","2019","08","04","00:00","12.5","","8.6","","77","","29","","5","","","","89.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 01:00","2019","08","04","01:00","11.6","","8.3","","80","","23","","2","","","","89.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 02:00","2019","08","04","02:00","11.0","","8.3","","83","","26","","2","","","","89.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 03:00","2019","08","04","03:00","12.6","","8.9","","79","","29","","3","","","","89.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 04:00","2019","08","04","04:00","11.9","","8.6","","81","","21","","6","","","","89.66","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 05:00","2019","08","04","05:00","10.8","","7.5","","80","","24","","7","","","","89.69","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 06:00","2019","08","04","06:00","10.1","","7.2","","82","","23","","6","","","","89.69","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 07:00","2019","08","04","07:00","11.8","","7.6","","76","","29","","5","","","","89.70","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 08:00","2019","08","04","08:00","14.1","","7.8","","65","","35","","3","","","","89.68","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 09:00","2019","08","04","09:00","17.2","","6.7","","50","","19","","8","","","","89.64","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 10:00","2019","08","04","10:00","18.7","","5.6","","42","","21","","11","","","","89.61","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 11:00","2019","08","04","11:00","20.6","","6.2","","39","","19","","13","","","","89.59","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 12:00","2019","08","04","12:00","21.6","","4.1","","32","","18","","7","","","","89.55","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 13:00","2019","08","04","13:00","22.9","","4.4","","30","","22","","8","","","","89.52","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 14:00","2019","08","04","14:00","23.3","","2.7","","26","","36","","7","","","","89.50","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 15:00","2019","08","04","15:00","23.8","","3.2","","26","","1","","15","","","","89.50","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 16:00","2019","08","04","16:00","22.8","","2.4","","26","","2","","13","","","","89.49","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 17:00","2019","08","04","17:00","22.7","","4.2","","30","","3","","15","","","","89.49","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 18:00","2019","08","04","18:00","22.1","","4.9","","33","","5","","16","","","","89.51","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 19:00","2019","08","04","19:00","20.8","","6.0","","38","","5","","15","","","","89.53","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 20:00","2019","08","04","20:00","18.7","","7.8","","49","","5","","11","","","","89.55","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 21:00","2019","08","04","21:00","16.9","","7.3","","53","","6","","7","","","","89.59","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 22:00","2019","08","04","22:00","16.3","","7.9","","57","","3","","7","","","","89.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-04 23:00","2019","08","04","23:00","13.5","","8.8","","73","","31","","5","","","","89.62","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 00:00","2019","08","05","00:00","11.8","","7.7","","76","","32","","3","","","","89.63","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 01:00","2019","08","05","01:00","11.8","","8.6","","81","","","","0","","","","89.62","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 02:00","2019","08","05","02:00","11.4","","8.1","","80","","21","","3","","","","89.59","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 03:00","2019","08","05","03:00","10.6","","7.1","","79","","24","","3","","","","89.58","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 04:00","2019","08","05","04:00","10.8","","7.8","","82","","19","","2","","","","89.56","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 05:00","2019","08","05","05:00","9.8","","6.5","","80","","22","","3","","","","89.53","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 06:00","2019","08","05","06:00","10.1","","6.8","","80","","24","","4","","","","89.48","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 07:00","2019","08","05","07:00","12.7","","7.3","","70","","26","","2","","","","89.49","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 08:00","2019","08","05","08:00","15.3","","7.4","","59","","20","","3","","","","89.45","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 09:00","2019","08","05","09:00","19.1","","6.1","","42","","19","","14","","","","89.42","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 10:00","2019","08","05","10:00","20.7","","7.0","","41","","20","","15","","","","89.39","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 11:00","2019","08","05","11:00","22.0","","6.5","","36","","18","","9","","","","89.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 12:00","2019","08","05","12:00","23.2","","4.5","","30","","35","","4","","","","89.33","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 13:00","2019","08","05","13:00","25.1","","6.1","","30","","1","","9","","","","89.29","","25","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 14:00","2019","08","05","14:00","25.8","","5.9","","28","","2","","12","","","","89.28","","25","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 15:00","2019","08","05","15:00","25.4","","7.5","","32","","34","","20","","","","89.27","","26","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 16:00","2019","08","05","16:00","25.1","","6.4","","30","","36","","18","","","","89.22","","25","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 17:00","2019","08","05","17:00","24.3","","6.7","","32","","36","","21","","","","89.20","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 18:00","2019","08","05","18:00","23.6","","6.9","","34","","3","","14","","","","89.19","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 19:00","2019","08","05","19:00","22.6","","6.8","","36","","2","","14","","","","89.22","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 20:00","2019","08","05","20:00","20.3","","8.0","","45","","3","","8","","","","89.23","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 21:00","2019","08","05","21:00","18.2","","8.9","","55","","0","","1","","","","89.28","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 22:00","2019","08","05","22:00","18.4","","10.7","","61","","31","","6","","","","89.33","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-05 23:00","2019","08","05","23:00","18.6","","10.8","","60","","36","","20","","","","89.38","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 00:00","2019","08","06","00:00","17.5","","10.6","","64","","36","","22","","","","89.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 01:00","2019","08","06","01:00","16.8","","10.8","","67","","35","","21","","","","89.46","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 02:00","2019","08","06","02:00","15.8","","10.6","","71","","34","","18","","","","89.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 03:00","2019","08","06","03:00","15.1","","10.5","","74","","33","","15","","","","89.42","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 04:00","2019","08","06","04:00","14.2","","9.9","","75","","34","","13","","","","89.43","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 05:00","2019","08","06","05:00","12.2","","9.1","","82","","27","","3","","","","89.45","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 06:00","2019","08","06","06:00","14.0","","10.1","","78","","32","","7","","","","89.50","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 07:00","2019","08","06","07:00","15.3","","10.3","","72","","33","","14","","","","89.52","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 08:00","2019","08","06","08:00","15.9","","10.7","","71","","34","","17","","","","89.52","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 09:00","2019","08","06","09:00","16.6","","10.7","","68","","36","","14","","","","89.51","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 10:00","2019","08","06","10:00","17.6","","10.5","","63","","36","","11","","","","89.49","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 11:00","2019","08","06","11:00","18.7","","11.0","","61","","2","","10","","","","89.46","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 12:00","2019","08","06","12:00","18.4","","11.4","","64","","2","","15","","","","89.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 13:00","2019","08","06","13:00","19.2","","10.4","","57","","4","","11","","","","89.41","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 14:00","2019","08","06","14:00","19.2","","11.5","","61","","3","","14","","","","89.41","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 15:00","2019","08","06","15:00","17.5","","11.7","","69","","2","","23","","","","89.44","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 16:00","2019","08","06","16:00","14.0","","12.7","","92","","4","","21","","","","89.51","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 17:00","2019","08","06","17:00","13.0","","11.5","","91","","3","","23","","","","89.55","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 18:00","2019","08","06","18:00","13.3","","11.0","","86","","3","","17","","","","89.55","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 19:00","2019","08","06","19:00","13.2","","10.3","","83","","3","","12","","","","89.57","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 20:00","2019","08","06","20:00","13.1","","10.7","","85","","33","","6","","","","89.60","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 21:00","2019","08","06","21:00","12.8","","10.9","","89","","26","","1","","","","89.63","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 22:00","2019","08","06","22:00","12.6","","11.0","","90","","12","","5","","","","89.58","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-06 23:00","2019","08","06","23:00","11.8","","10.4","","91","","15","","9","","","","89.57","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 00:00","2019","08","07","00:00","11.7","","10.0","","89","","14","","8","","","","89.53","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 01:00","2019","08","07","01:00","11.9","","10.5","","91","","16","","13","","","","89.47","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 02:00","2019","08","07","02:00","11.4","","10.1","","92","","14","","10","","","","89.43","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 03:00","2019","08","07","03:00","11.1","","10.0","","93","","13","","11","","","","89.41","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 04:00","2019","08","07","04:00","10.6","","9.5","","93","","13","","15","","","","89.36","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 05:00","2019","08","07","05:00","10.9","","10.0","","94","","15","","14","","","","89.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 06:00","2019","08","07","06:00","10.9","","9.9","","93","","17","","20","","","","89.34","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 07:00","2019","08","07","07:00","11.6","","10.2","","91","","17","","13","","","","89.32","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 08:00","2019","08","07","08:00","12.2","","10.5","","89","","17","","12","","","","89.32","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 09:00","2019","08","07","09:00","12.6","","10.5","","87","","18","","13","","","","89.29","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 10:00","2019","08","07","10:00","12.9","","10.7","","86","","17","","12","","","","89.28","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 11:00","2019","08","07","11:00","14.2","","11.3","","83","","16","","12","","","","89.27","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 12:00","2019","08","07","12:00","15.4","","11.3","","77","","16","","12","","","","89.24","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 13:00","2019","08","07","13:00","17.4","","11.3","","68","","15","","8","","","","89.21","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 14:00","2019","08","07","14:00","19.4","","12.8","","66","","12","","12","","","","89.16","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 15:00","2019","08","07","15:00","20.6","","12.2","","58","","11","","9","","","","89.12","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 16:00","2019","08","07","16:00","21.8","","11.5","","52","","14","","8","","","","89.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 17:00","2019","08","07","17:00","22.9","","12.6","","53","","16","","6","","","","89.06","","25","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 18:00","2019","08","07","18:00","22.7","","11.4","","49","","10","","10","","","","89.03","","25","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 19:00","2019","08","07","19:00","21.5","","12.4","","56","","7","","13","","","","89.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-08-07 20:00","2019","08","07","20:00","20.3","","12.3","","60","","7","","11","","","","89.07","","","","","","NA"
