"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-01 18:00","2019","07","01","18:00","10.2","","5.4","","72","","34","","29","","24.1","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-01 19:00","2019","07","01","19:00","10.1","","5.3","","72","","35","","23","","32.2","","89.12","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-01 20:00","2019","07","01","20:00","9.6","","5.7","","77","","36","","17","","24.1","","89.16","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-01 21:00","2019","07","01","21:00","9.7","","5.8","","76","","1","","14","","24.1","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-01 22:00","2019","07","01","22:00","9.5","","5.5","","76","","36","","8","","16.1","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-01 23:00","2019","07","01","23:00","9.0","","5.3","","78","","1","","15","","16.1","","89.29","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 00:00","2019","07","02","00:00","8.0","","5.7","","86","","6","","9","","16.1","","89.34","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 01:00","2019","07","02","01:00","7.3","","5.9","","91","","1","","13","","16.1","","89.35","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 02:00","2019","07","02","02:00","7.1","","6.1","","93","","2","","9","","11.3","","89.33","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 03:00","2019","07","02","03:00","7.3","","6.0","","92","","33","","11","","11.3","","89.31","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 04:00","2019","07","02","04:00","7.2","","5.9","","91","","32","","12","","11.3","","89.27","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 05:00","2019","07","02","05:00","7.5","","5.9","","89","","32","","7","","11.3","","89.26","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 06:00","2019","07","02","06:00","8.3","","4.6","","78","","29","","9","","16.1","","89.27","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 07:00","2019","07","02","07:00","8.1","","4.5","","78","","33","","13","","16.1","","89.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 08:00","2019","07","02","08:00","9.0","","6.0","","81","","29","","11","","24.1","","89.26","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 09:00","2019","07","02","09:00","9.7","","6.7","","81","","26","","9","","24.1","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 10:00","2019","07","02","10:00","9.9","","6.1","","77","","24","","12","","24.1","","89.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 11:00","2019","07","02","11:00","11.0","","5.8","","70","","25","","12","","24.1","","89.24","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 12:00","2019","07","02","12:00","12.8","","4.8","","58","","28","","16","","24.1","","89.20","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 13:00","2019","07","02","13:00","14.2","","3.4","","48","","28","","8","","24.1","","89.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 14:00","2019","07","02","14:00","15.5","","3.6","","44","","31","","10","","48.3","","89.08","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 15:00","2019","07","02","15:00","15.6","","3.8","","45","","5","","6","","48.3","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 16:00","2019","07","02","16:00","17.3","","2.3","","36","","27","","13","","48.3","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 17:00","2019","07","02","17:00","16.8","","3.4","","40","","1","","10","","48.3","","89.01","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 18:00","2019","07","02","18:00","17.1","","3.0","","39","","4","","5","","48.3","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 19:00","2019","07","02","19:00","16.3","","3.2","","41","","35","","7","","32.2","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 20:00","2019","07","02","20:00","15.4","","4.4","","48","","1","","7","","32.2","","89.02","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 21:00","2019","07","02","21:00","13.9","","6.7","","62","","17","","17","","24.1","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 22:00","2019","07","02","22:00","12.7","","7.4","","70","","19","","13","","16.1","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-02 23:00","2019","07","02","23:00","11.8","","7.3","","74","","20","","8","","24.1","","89.06","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 00:00","2019","07","03","00:00","11.3","","6.9","","74","","21","","7","","16.1","","89.05","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 01:00","2019","07","03","01:00","11.8","","7.0","","72","","22","","9","","24.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 02:00","2019","07","03","02:00","10.3","","6.6","","78","","6","","3","","24.1","","89.00","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 03:00","2019","07","03","03:00","9.0","","5.7","","80","","32","","8","","24.1","","89.00","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 04:00","2019","07","03","04:00","8.3","","5.2","","81","","33","","13","","16.1","","89.02","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 05:00","2019","07","03","05:00","7.6","","5.0","","84","","34","","12","","64.4","","89.03","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 06:00","2019","07","03","06:00","9.1","","5.9","","80","","33","","8","","64.4","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 07:00","2019","07","03","07:00","11.3","","6.5","","72","","35","","9","","64.4","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 08:00","2019","07","03","08:00","12.6","","6.2","","65","","36","","8","","64.4","","89.02","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 09:00","2019","07","03","09:00","13.4","","6.3","","62","","16","","4","","64.4","","88.99","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 10:00","2019","07","03","10:00","15.8","","7.5","","57","","2","","9","","64.4","","88.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 11:00","2019","07","03","11:00","16.8","","7.7","","55","","4","","14","","48.3","","88.94","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 12:00","2019","07","03","12:00","17.3","","7.9","","54","","6","","15","","40.2","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 13:00","2019","07","03","13:00","17.2","","8.7","","57","","6","","12","","40.2","","88.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 14:00","2019","07","03","14:00","16.8","","9.3","","61","","5","","23","","32.2","","88.95","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 15:00","2019","07","03","15:00","15.1","","7.7","","61","","3","","28","","24.1","","88.97","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 16:00","2019","07","03","16:00","13.6","","7.2","","65","","1","","16","","19.3","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 17:00","2019","07","03","17:00","12.2","","8.0","","75","","5","","11","","22.5","","89.01","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 18:00","2019","07","03","18:00","12.9","","8.2","","73","","3","","13","","22.5","","89.00","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 19:00","2019","07","03","19:00","12.4","","8.2","","75","","5","","15","","20.9","","89.04","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 20:00","2019","07","03","20:00","11.7","","8.3","","80","","5","","10","","22.5","","89.06","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 21:00","2019","07","03","21:00","11.5","","8.2","","80","","2","","9","","24.1","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 22:00","2019","07","03","22:00","11.1","","8.8","","85","","2","","8","","11.3","","89.09","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-03 23:00","2019","07","03","23:00","10.8","","9.3","","90","","5","","12","","12.9","","89.11","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 00:00","2019","07","04","00:00","9.8","","8.8","","94","","7","","11","","6.4","","89.13","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 01:00","2019","07","04","01:00","9.2","","8.5","","95","","7","","8","","6.4","","89.09","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 02:00","2019","07","04","02:00","9.2","","8.5","","96","","9","","9","","4.8","","89.08","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 03:00","2019","07","04","03:00","9.2","","8.6","","96","","7","","5","","4.8","","89.08","","","","","","Moderate Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 04:00","2019","07","04","04:00","9.2","","8.6","","96","","13","","6","","6.4","","89.07","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 05:00","2019","07","04","05:00","9.5","","8.6","","94","","9","","7","","14.5","","89.08","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 06:00","2019","07","04","06:00","9.5","","8.7","","95","","9","","10","","8.1","","89.10","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 07:00","2019","07","04","07:00","9.4","","8.7","","95","","9","","10","","9.7","","89.11","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 08:00","2019","07","04","08:00","9.5","","8.7","","95","","8","","14","","6.4","","89.14","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 09:00","2019","07","04","09:00","9.4","","8.6","","95","","9","","16","","8.1","","89.16","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 10:00","2019","07","04","10:00","9.8","","8.9","","94","","11","","13","","8.1","","89.18","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 11:00","2019","07","04","11:00","10.1","","8.9","","92","","11","","15","","8.1","","89.22","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 12:00","2019","07","04","12:00","10.3","","9.0","","91","","11","","11","","8.1","","89.24","","","","","","Moderate Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 13:00","2019","07","04","13:00","10.1","","8.6","","90","","5","","16","","9.7","","89.28","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 14:00","2019","07","04","14:00","10.6","","8.8","","88","","4","","18","","9.7","","89.30","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 15:00","2019","07","04","15:00","11.2","","8.5","","84","","2","","21","","16.1","","89.33","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 16:00","2019","07","04","16:00","10.7","","8.6","","86","","2","","19","","16.1","","89.39","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 17:00","2019","07","04","17:00","10.2","","8.4","","89","","3","","19","","9.7","","89.44","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 18:00","2019","07","04","18:00","9.9","","8.1","","88","","3","","21","","16.1","","89.49","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 19:00","2019","07","04","19:00","10.0","","8.4","","90","","1","","15","","12.9","","89.54","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 20:00","2019","07","04","20:00","9.6","","8.2","","91","","35","","13","","11.3","","89.60","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 21:00","2019","07","04","21:00","9.2","","7.9","","91","","35","","14","","12.9","","89.66","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 22:00","2019","07","04","22:00","9.1","","8.0","","92","","31","","7","","9.7","","89.70","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-04 23:00","2019","07","04","23:00","8.8","","7.6","","92","","33","","10","","11.3","","89.71","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 00:00","2019","07","05","00:00","8.7","","7.4","","92","","33","","10","","11.3","","89.74","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 01:00","2019","07","05","01:00","8.7","","7.4","","92","","31","","5","","14.5","","89.76","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 02:00","2019","07","05","02:00","8.6","","7.3","","91","","32","","6","","9.7","","89.78","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 03:00","2019","07","05","03:00","8.4","","7.3","","93","","32","","7","","6.4","","89.78","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 04:00","2019","07","05","04:00","8.4","","7.5","","94","","32","","4","","8.1","","89.80","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 05:00","2019","07","05","05:00","8.6","","7.5","","93","","33","","4","","9.7","","89.84","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 06:00","2019","07","05","06:00","8.7","","7.7","","94","","34","","9","","8.1","","89.85","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 07:00","2019","07","05","07:00","8.9","","7.8","","93","","36","","10","","9.7","","89.90","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 08:00","2019","07","05","08:00","9.8","","8.3","","90","","36","","8","","12.9","","89.91","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 09:00","2019","07","05","09:00","10.4","","7.9","","84","","4","","8","","17.7","","89.92","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 10:00","2019","07","05","10:00","10.5","","8.2","","85","","7","","7","","19.3","","89.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 11:00","2019","07","05","11:00","10.5","","8.3","","86","","10","","11","","14.5","","89.96","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 12:00","2019","07","05","12:00","12.4","","9.9","","84","","9","","10","","17.7","","89.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 13:00","2019","07","05","13:00","12.6","","8.5","","76","","18","","8","","24.1","","89.96","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 14:00","2019","07","05","14:00","13.3","","8.6","","73","","13","","13","","24.1","","89.91","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 15:00","2019","07","05","15:00","13.6","","8.8","","73","","19","","13","","24.1","","89.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 16:00","2019","07","05","16:00","14.1","","8.7","","70","","17","","14","","24.1","","89.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 17:00","2019","07","05","17:00","13.8","","8.8","","72","","16","","16","","24.1","","89.86","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 18:00","2019","07","05","18:00","13.8","","9.3","","74","","12","","17","","24.1","","89.86","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 19:00","2019","07","05","19:00","13.5","","9.4","","76","","15","","22","","24.1","","89.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 20:00","2019","07","05","20:00","13.3","","9.7","","78","","15","","16","","24.1","","89.89","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 21:00","2019","07","05","21:00","13.0","","9.5","","79","","14","","18","","24.1","","89.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 22:00","2019","07","05","22:00","12.7","","9.7","","82","","16","","16","","24.1","","89.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-05 23:00","2019","07","05","23:00","12.6","","10.2","","85","","16","","17","","24.1","","89.82","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 00:00","2019","07","06","00:00"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 01:00","2019","07","06","01:00","11.9","","10.0","","88","","17","","13","","14.5","","89.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 02:00","2019","07","06","02:00","11.4","","10.1","","91","","16","","14","","11.3","","89.63","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 03:00","2019","07","06","03:00","11.3","","10.2","","93","","16","","14","","8.1","","89.60","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 04:00","2019","07","06","04:00","11.1","","10.0","","93","","16","","15","","6.4","","89.57","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 05:00","2019","07","06","05:00","11.1","","10.2","","94","","14","","15","","8.1","","89.50","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 06:00","2019","07","06","06:00","12.2","","10.7","","90","","16","","18","","9.7","","89.46","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 07:00","2019","07","06","07:00","12.5","","10.9","","90","","16","","19","","9.7","","89.43","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 08:00","2019","07","06","08:00","13.4","","11.4","","88","","15","","21","","12.9","","89.39","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 09:00","2019","07","06","09:00","15.0","","11.8","","81","","20","","19","","17.7","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 10:00","2019","07","06","10:00","16.9","","12.6","","75","","16","","21","","24.1","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 11:00","2019","07","06","11:00","17.2","","12.6","","74","","15","","26","","24.1","","89.26","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 12:00","2019","07","06","12:00","18.6","","13.0","","70","","17","","25","","24.1","","89.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 13:00","2019","07","06","13:00","21.1","","13.3","","61","","15","","26","","24.1","","89.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 14:00","2019","07","06","14:00","22.2","","13.6","","58","","15","","19","","24.1","","89.06","","25","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 15:00","2019","07","06","15:00","22.7","","12.4","","52","","15","","20","","24.1","","88.97","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 16:00","2019","07","06","16:00","20.1","","12.6","","62","","20","","23","","20.9","","89.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 17:00","2019","07","06","17:00","15.1","","10.2","","72","","35","","23","","9.7","","88.96","","","","","","Thunderstorms,Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 18:00","2019","07","06","18:00","16.6","","11.1","","70","","2","","14","","40.2","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 19:00","2019","07","06","19:00","17.5","","11.1","","66","","34","","17","","32.2","","88.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 20:00","2019","07","06","20:00","15.5","","10.9","","74","","34","","19","","24.1","","88.94","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 21:00","2019","07","06","21:00","14.4","","10.2","","76","","35","","7","","24.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 22:00","2019","07","06","22:00","14.1","","10.0","","76","","36","","2","","24.1","","88.95","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-06 23:00","2019","07","06","23:00","12.9","","10.0","","82","","18","","4","","24.1","","88.91","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 00:00","2019","07","07","00:00","11.4","","9.5","","88","","34","","7","","24.1","","88.86","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 01:00","2019","07","07","01:00","11.3","","9.4","","88","","35","","9","","24.1","","88.85","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 02:00","2019","07","07","02:00","11.5","","9.2","","86","","32","","8","","24.1","","88.80","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 03:00","2019","07","07","03:00","10.8","","8.6","","86","","34","","9","","24.1","","88.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 04:00","2019","07","07","04:00","10.1","","7.9","","86","","34","","7","","24.1","","88.77","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 05:00","2019","07","07","05:00","10.2","","8.2","","87","","15","","3","","32.2","","88.76","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 06:00","2019","07","07","06:00","10.2","","8.4","","89","","32","","7","","48.3","","88.79","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 07:00","2019","07","07","07:00","11.3","","9.1","","86","","34","","9","","48.3","","88.81","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 08:00","2019","07","07","08:00","13.5","","11.0","","85","","35","","16","","24.1","","88.81","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 09:00","2019","07","07","09:00","13.4","","11.2","","87","","1","","18","","9.7","","88.81","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 10:00","2019","07","07","10:00","15.0","","11.5","","79","","2","","11","","16.1","","88.76","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 11:00","2019","07","07","11:00","16.8","","11.2","","70","","1","","12","","24.1","","88.74","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 12:00","2019","07","07","12:00","16.4","","11.3","","71","","33","","12","","24.1","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-07-07 13:00","2019","07","07","13:00","18.0","","11.7","","66","","4","","12","","24.1","","88.69","","","","","","NA"
