"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 15:00","2019","07","02","15:00","15.5","","2.8","","43","","32","","8","","","","89.20","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 16:00","2019","07","02","16:00","17.3","","2.5","","37","","2","","9","","","","89.17","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 17:00","2019","07","02","17:00","16.5","","1.6","","37","","36","","11","","","","89.15","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 18:00","2019","07","02","18:00","16.9","","3.2","","40","","36","","7","","","","89.15","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 19:00","2019","07","02","19:00","15.1","","3.6","","46","","1","","9","","","","89.13","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 20:00","2019","07","02","20:00","15.0","","3.8","","47","","36","","7","","","","89.16","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 21:00","2019","07","02","21:00","13.2","","5.1","","58","","14","","7","","","","89.19","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 22:00","2019","07","02","22:00","12.4","","6.8","","69","","20","","11","","","","89.21","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-02 23:00","2019","07","02","23:00","10.4","","6.7","","78","","21","","10","","","","89.20","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 00:00","2019","07","03","00:00","10.3","","6.9","","79","","22","","8","","","","89.18","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 01:00","2019","07","03","01:00","10.1","","6.7","","79","","22","","9","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 02:00","2019","07","03","02:00","9.2","","6.5","","83","","1","","2","","","","89.13","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 03:00","2019","07","03","03:00","8.8","","5.7","","81","","34","","8","","","","89.13","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 04:00","2019","07","03","04:00","7.3","","5.2","","87","","34","","9","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 05:00","2019","07","03","05:00","7.3","","4.9","","85","","32","","8","","","","89.15","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 06:00","2019","07","03","06:00","8.9","","5.8","","81","","32","","9","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 07:00","2019","07","03","07:00","10.4","","6.0","","74","","32","","6","","","","89.16","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 08:00","2019","07","03","08:00","12.2","","5.1","","62","","33","","4","","","","89.15","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 09:00","2019","07","03","09:00","14.0","","6.4","","60","","11","","5","","","","89.12","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 10:00","2019","07","03","10:00","15.1","","5.9","","54","","14","","8","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 11:00","2019","07","03","11:00","16.4","","7.2","","54","","5","","9","","","","89.07","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 12:00","2019","07","03","12:00","16.7","","6.4","","50","","6","","9","","","","89.07","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 13:00","2019","07","03","13:00","17.4","","7.6","","53","","5","","15","","","","89.05","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 14:00","2019","07","03","14:00","16.1","","7.5","","57","","5","","20","","","","89.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 15:00","2019","07","03","15:00","14.6","","7.0","","61","","5","","24","","","","89.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 16:00","2019","07","03","16:00","13.3","","7.0","","66","","2","","17","","","","89.17","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 17:00","2019","07","03","17:00","12.0","","7.8","","75","","3","","11","","","","89.15","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 18:00","2019","07","03","18:00","12.7","","7.6","","71","","5","","14","","","","89.14","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 19:00","2019","07","03","19:00","12.1","","8.4","","78","","5","","12","","","","89.17","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 20:00","2019","07","03","20:00","11.7","","8.1","","79","","5","","8","","","","89.19","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 21:00","2019","07","03","21:00","11.3","","8.1","","81","","3","","7","","","","89.21","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 22:00","2019","07","03","22:00","11.0","","8.8","","86","","2","","5","","","","89.22","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-03 23:00","2019","07","03","23:00","10.5","","8.8","","89","","5","","10","","","","89.23","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 00:00","2019","07","04","00:00","9.5","","8.3","","92","","5","","11","","","","89.25","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 01:00","2019","07","04","01:00","9.2","","8.1","","93","","7","","7","","","","89.22","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 02:00","2019","07","04","02:00","9.1","","8.1","","93","","8","","8","","","","89.21","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 03:00","2019","07","04","03:00","9.2","","8.2","","94","","9","","5","","","","89.21","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 04:00","2019","07","04","04:00","8.9","","7.9","","94","","13","","5","","","","89.20","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 05:00","2019","07","04","05:00","9.2","","8.2","","94","","13","","4","","","","89.22","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 06:00","2019","07","04","06:00","9.4","","8.4","","93","","9","","8","","","","89.24","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 07:00","2019","07","04","07:00","9.4","","8.3","","93","","9","","10","","","","89.25","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 08:00","2019","07","04","08:00","9.4","","8.3","","93","","8","","12","","","","89.28","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 09:00","2019","07","04","09:00","9.5","","8.3","","92","","8","","13","","","","89.30","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 10:00","2019","07","04","10:00","10.0","","8.6","","91","","9","","12","","","","89.32","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 11:00","2019","07","04","11:00","9.8","","7.8","","88","","10","","16","","","","89.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 12:00","2019","07","04","12:00","9.8","","8.0","","89","","12","","9","","","","89.38","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 13:00","2019","07","04","13:00","10.3","","8.2","","87","","6","","14","","","","89.41","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 14:00","2019","07","04","14:00","10.5","","8.3","","87","","3","","16","","","","89.43","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 15:00","2019","07","04","15:00","10.9","","8.4","","84","","3","","18","","","","89.46","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 16:00","2019","07","04","16:00","10.6","","8.0","","84","","2","","17","","","","89.52","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 17:00","2019","07","04","17:00","10.3","","8.1","","87","","3","","17","","","","89.57","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 18:00","2019","07","04","18:00","10.1","","7.9","","86","","3","","16","","","","89.62","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 19:00","2019","07","04","19:00","9.9","","8.0","","88","","1","","14","","","","89.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 20:00","2019","07","04","20:00","9.4","","7.6","","88","","35","","13","","","","89.73","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 21:00","2019","07","04","21:00","9.1","","7.4","","90","","34","","15","","","","89.79","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 22:00","2019","07","04","22:00","9.0","","7.6","","91","","31","","11","","","","89.83","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-04 23:00","2019","07","04","23:00","8.7","","7.4","","92","","32","","10","","","","89.85","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 00:00","2019","07","05","00:00","8.6","","7.2","","91","","33","","9","","","","89.88","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 01:00","2019","07","05","01:00","8.4","","7.1","","92","","31","","7","","","","89.90","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 02:00","2019","07","05","02:00","8.4","","7.1","","92","","32","","7","","","","89.92","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 03:00","2019","07","05","03:00","8.3","","7.2","","92","","32","","6","","","","89.92","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 04:00","2019","07","05","04:00","8.3","","7.2","","93","","31","","5","","","","89.93","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 05:00","2019","07","05","05:00","8.3","","7.2","","93","","32","","6","","","","89.98","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 06:00","2019","07","05","06:00","8.6","","7.4","","92","","34","","7","","","","89.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 07:00","2019","07","05","07:00","8.8","","7.4","","91","","36","","10","","","","90.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 08:00","2019","07","05","08:00","9.8","","7.6","","86","","2","","7","","","","90.05","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 09:00","2019","07","05","09:00","10.1","","7.1","","82","","4","","5","","","","90.06","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 10:00","2019","07","05","10:00","10.5","","7.9","","84","","9","","8","","","","90.07","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 11:00","2019","07","05","11:00","10.4","","7.7","","83","","11","","10","","","","90.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 12:00","2019","07","05","12:00","11.5","","8.0","","79","","12","","8","","","","90.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 13:00","2019","07","05","13:00","11.9","","7.6","","75","","13","","8","","","","90.10","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 14:00","2019","07","05","14:00","13.0","","8.2","","73","","12","","9","","","","90.05","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 15:00","2019","07","05","15:00","12.9","","8.1","","72","","15","","11","","","","90.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 16:00","2019","07","05","16:00","13.8","","8.5","","70","","15","","14","","","","90.02","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 17:00","2019","07","05","17:00","13.6","","8.8","","73","","14","","12","","","","90.00","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 18:00","2019","07","05","18:00","13.3","","8.9","","75","","14","","15","","","","90.00","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 19:00","2019","07","05","19:00","13.2","","9.1","","76","","14","","16","","","","90.01","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 20:00","2019","07","05","20:00","13.0","","9.4","","79","","15","","15","","","","90.03","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 21:00","2019","07","05","21:00","12.7","","9.0","","78","","14","","18","","","","89.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 22:00","2019","07","05","22:00","12.4","","9.7","","84","","15","","12","","","","89.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-05 23:00","2019","07","05","23:00","12.4","","9.8","","84","","16","","17","","","","89.95","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 00:00","2019","07","06","00:00","11.1","","9.4","","89","","12","","10","","","","89.84","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 01:00","2019","07","06","01:00","11.5","","9.8","","90","","16","","11","","","","89.82","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 02:00","2019","07","06","02:00","11.1","","9.8","","92","","15","","14","","","","89.77","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 03:00","2019","07","06","03:00","10.6","","9.4","","93","","14","","10","","","","89.74","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 04:00","2019","07","06","04:00","11.1","","9.8","","92","","15","","14","","","","89.70","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 05:00","2019","07","06","05:00","10.7","","9.7","","93","","13","","15","","","","89.64","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 06:00","2019","07","06","06:00","12.0","","10.1","","88","","14","","14","","","","89.59","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 07:00","2019","07","06","07:00","12.3","","10.5","","88","","16","","18","","","","89.56","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 08:00","2019","07","06","08:00","13.3","","11.1","","87","","15","","14","","","","89.53","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 09:00","2019","07","06","09:00","14.6","","11.5","","82","","17","","11","","","","89.48","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 10:00","2019","07","06","10:00","15.9","","11.8","","76","","16","","17","","","","89.42","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 11:00","2019","07","06","11:00","16.9","","12.5","","75","","16","","19","","","","89.40","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 12:00","2019","07","06","12:00","17.8","","12.9","","73","","16","","20","","","","89.35","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 13:00","2019","07","06","13:00","20.4","","12.8","","62","","15","","20","","","","89.28","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 14:00","2019","07","06","14:00","21.4","","12.9","","59","","14","","17","","","","89.20","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 15:00","2019","07","06","15:00","22.1","","12.2","","53","","15","","18","","","","89.11","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 16:00","2019","07","06","16:00","19.7","","12.0","","61","","17","","18","","","","89.17","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 17:00","2019","07","06","17:00","15.3","","9.3","","68","","32","","30","","","","89.09","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 18:00","2019","07","06","18:00","15.8","","10.5","","70","","5","","17","","","","88.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 19:00","2019","07","06","19:00","17.1","","10.1","","64","","34","","19","","","","89.03","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 20:00","2019","07","06","20:00","15.2","","10.3","","73","","34","","19","","","","89.08","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 21:00","2019","07","06","21:00","14.0","","9.8","","76","","1","","5","","","","89.06","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 22:00","2019","07","06","22:00","12.6","","10.0","","84","","13","","3","","","","89.08","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-06 23:00","2019","07","06","23:00","11.3","","9.0","","86","","17","","3","","","","89.04","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 00:00","2019","07","07","00:00","10.8","","9.2","","90","","33","","9","","","","88.99","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 01:00","2019","07","07","01:00","10.7","","8.9","","88","","32","","6","","","","88.98","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 02:00","2019","07","07","02:00","10.8","","8.9","","88","","32","","7","","","","88.92","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 03:00","2019","07","07","03:00","10.5","","8.5","","87","","32","","8","","","","88.90","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 04:00","2019","07","07","04:00","9.3","","7.4","","88","","31","","7","","","","88.90","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 05:00","2019","07","07","05:00","9.0","","7.2","","89","","32","","3","","","","88.88","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 06:00","2019","07","07","06:00","9.8","","8.1","","89","","32","","6","","","","88.92","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 07:00","2019","07","07","07:00","11.1","","8.7","","86","","34","","11","","","","88.94","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 08:00","2019","07","07","08:00","12.9","","10.2","","83","","36","","16","","","","88.94","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 09:00","2019","07","07","09:00","12.7","","10.4","","86","","36","","15","","","","88.94","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 10:00","2019","07","07","10:00","15.0","","11.0","","77","","1","","12","","","","88.89","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 11:00","2019","07","07","11:00","15.8","","11.7","","76","","35","","14","","","","88.88","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 12:00","2019","07","07","12:00","16.4","","10.8","","69","","34","","10","","","","88.89","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 13:00","2019","07","07","13:00","17.4","","11.1","","66","","3","","10","","","","88.82","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 14:00","2019","07","07","14:00","18.4","","8.9","","54","","32","","3","","","","88.79","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 15:00","2019","07","07","15:00","19.1","","12.2","","64","","12","","14","","","","88.78","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 16:00","2019","07","07","16:00","18.6","","11.2","","62","","11","","11","","","","88.73","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 17:00","2019","07","07","17:00","18.9","","11.4","","62","","13","","11","","","","88.67","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 18:00","2019","07","07","18:00","19.3","","8.5","","50","","6","","3","","","","88.65","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 19:00","2019","07","07","19:00","9.5","","6.6","","82","","35","","32","","","","88.84","","","","","","NA"
"-114.00","51.11","CALGARY INT'L CS","3031094","2019-07-07 20:00","2019","07","07","20:00","13.3","","8.2","","71","","3","","15","","","","88.79","","","","","","NA"
