"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.22","51.08","COP UPPER","3031875","2019-09-19 18:00","2019","09","19","18:00","12.7","","6.1","","64","","18","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-19 19:00","2019","09","19","19:00","10.8","","6.1","","73","","17","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-19 20:00","2019","09","19","20:00","10.2","","6.6","","78","","18","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-19 21:00","2019","09","19","21:00","9.1","","6.2","","82","","19","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-19 22:00","2019","09","19","22:00","7.7","","6.0","","89","","18","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-19 23:00","2019","09","19","23:00","7.5","","6.1","","91","","21","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 00:00","2019","09","20","00:00","9.5","","4.4","","70","","28","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 01:00","2019","09","20","01:00","8.8","","5.0","","78","","31","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 02:00","2019","09","20","02:00","8.3","","4.9","","79","","34","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 03:00","2019","09","20","03:00","8.5","","5.1","","79","","32","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 04:00","2019","09","20","04:00","7.5","","4.5","","81","","31","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 05:00","2019","09","20","05:00","7.6","","3.7","","77","","30","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 06:00","2019","09","20","06:00","8.4","","3.5","","71","","31","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 07:00","2019","09","20","07:00","8.5","","3.8","","72","","31","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 08:00","2019","09","20","08:00","9.3","","4.0","","70","","31","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 09:00","2019","09","20","09:00","10.7","","5.0","","68","","33","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 10:00","2019","09","20","10:00","11.5","","5.9","","68","","35","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 11:00","2019","09","20","11:00","12.4","","4.8","","60","","3","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 12:00","2019","09","20","12:00","13.8","","6.0","","59","","2","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 13:00","2019","09","20","13:00","13.4","","5.2","","58","","3","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 14:00","2019","09","20","14:00","14.2","","5.8","","57","","3","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 15:00","2019","09","20","15:00","12.6","","5.9","","64","","2","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 16:00","2019","09","20","16:00","11.2","","4.5","","63","","2","","20","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 17:00","2019","09","20","17:00","8.7","","6.2","","84","","32","","18","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 18:00","2019","09","20","18:00","8.2","","6.3","","88","","28","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 19:00","2019","09","20","19:00","7.5","","6.2","","92","","28","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 20:00","2019","09","20","20:00","7.9","","5.7","","86","","28","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 21:00","2019","09","20","21:00","7.7","","5.6","","86","","30","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 22:00","2019","09","20","22:00","7.4","","5.2","","86","","28","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-20 23:00","2019","09","20","23:00","7.4","","4.4","","81","","29","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 00:00","2019","09","21","00:00","6.3","","4.2","","87","","27","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 01:00","2019","09","21","01:00","6.7","","3.9","","82","","30","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 02:00","2019","09","21","02:00","5.9","","4.0","","88","","26","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 03:00","2019","09","21","03:00","4.8","","3.9","","94","","30","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 04:00","2019","09","21","04:00","4.5","","3.3","","92","","31","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 05:00","2019","09","21","05:00","4.3","","3.0","","91","","27","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 06:00","2019","09","21","06:00","4.5","","3.1","","91","","29","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 07:00","2019","09","21","07:00","5.3","","2.9","","84","","23","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 08:00","2019","09","21","08:00","5.7","","3.6","","86","","31","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 09:00","2019","09","21","09:00","8.7","","4.9","","77","","31","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 10:00","2019","09","21","10:00","10.9","","5.4","","69","","20","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 11:00","2019","09","21","11:00","14.0","","5.1","","55","","24","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 12:00","2019","09","21","12:00","15.9","","5.9","","51","","25","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 13:00","2019","09","21","13:00","16.4","","4.3","","45","","32","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 14:00","2019","09","21","14:00","17.4","","5.6","","46","","30","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 15:00","2019","09","21","15:00","17.6","","5.5","","45","","34","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 16:00","2019","09","21","16:00","17.3","","6.2","","48","","35","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 17:00","2019","09","21","17:00","17.3","","6.4","","49","","1","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 18:00","2019","09","21","18:00","15.0","","8.5","","65","","20","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 19:00","2019","09","21","19:00","12.1","","6.9","","71","","20","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 20:00","2019","09","21","20:00","11.5","","6.2","","70","","20","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 21:00","2019","09","21","21:00","11.4","","6.7","","73","","26","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 22:00","2019","09","21","22:00","12.1","","4.2","","59","","26","","19","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-21 23:00","2019","09","21","23:00","11.2","","4.0","","61","","26","","20","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 00:00","2019","09","22","00:00","11.6","","3.5","","57","","27","","17","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 01:00","2019","09","22","01:00","11.8","","3.3","","56","","29","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 02:00","2019","09","22","02:00","11.3","","3.2","","57","","27","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 03:00","2019","09","22","03:00","11.5","","2.7","","55","","27","","19","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 04:00","2019","09","22","04:00","11.1","","2.4","","55","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 05:00","2019","09","22","05:00","10.7","","2.3","","56","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 06:00","2019","09","22","06:00","10.3","","2.1","","57","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 07:00","2019","09","22","07:00","11.4","","2.2","","53","","26","","18","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 08:00","2019","09","22","08:00","12.3","","2.6","","52","","26","","19","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 09:00","2019","09","22","09:00","14.1","","4.0","","51","","27","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 10:00","2019","09","22","10:00","16.6","","4.0","","43","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 11:00","2019","09","22","11:00","18.5","","4.5","","40","","27","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 12:00","2019","09","22","12:00","19.5","","4.3","","37","","26","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 13:00","2019","09","22","13:00","20.6","","2.9","","31","","26","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 14:00","2019","09","22","14:00","20.7","","3.6","","32","","29","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 15:00","2019","09","22","15:00","20.7","","3.9","","33","","29","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 16:00","2019","09","22","16:00","17.0","","2.8","","39","","27","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 17:00","2019","09","22","17:00","15.0","","5.5","","53","","23","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 18:00","2019","09","22","18:00","13.5","","5.8","","59","","22","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 19:00","2019","09","22","19:00","12.1","","3.9","","57","","21","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 20:00","2019","09","22","20:00","12.4","","4.0","","57","","19","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 21:00","2019","09","22","21:00","12.3","","3.9","","56","","20","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 22:00","2019","09","22","22:00","11.9","","4.0","","58","","20","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-22 23:00","2019","09","22","23:00","11.2","","4.3","","62","","21","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 00:00","2019","09","23","00:00","10.9","","4.9","","67","","22","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 01:00","2019","09","23","01:00","11.4","","4.0","","60","","21","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 02:00","2019","09","23","02:00","12.3","","3.7","","56","","24","","21","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 03:00","2019","09","23","03:00","12.4","","3.5","","55","","27","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 04:00","2019","09","23","04:00","9.4","","6.0","","79","","2","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 05:00","2019","09","23","05:00","7.8","","5.2","","84","","33","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 06:00","2019","09","23","06:00","6.4","","4.6","","89","","22","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 07:00","2019","09","23","07:00","6.5","","4.5","","87","","26","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 08:00","2019","09","23","08:00","8.5","","4.3","","75","","5","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 09:00","2019","09","23","09:00","9.9","","4.4","","69","","7","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 10:00","2019","09","23","10:00","11.7","","4.3","","60","","13","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 11:00","2019","09","23","11:00","14.0","","6.2","","59","","17","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 12:00","2019","09","23","12:00","13.2","","6.1","","62","","18","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 13:00","2019","09","23","13:00","13.3","","6.4","","63","","19","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 14:00","2019","09","23","14:00","13.7","","6.8","","63","","19","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 15:00","2019","09","23","15:00","14.1","","7.2","","63","","19","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 16:00","2019","09","23","16:00","14.1","","6.0","","58","","22","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 17:00","2019","09","23","17:00","13.7","","3.3","","49","","29","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 18:00","2019","09","23","18:00","13.0","","2.6","","49","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 19:00","2019","09","23","19:00","11.3","","1.7","","52","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 20:00","2019","09","23","20:00","11.1","","0.9","","49","","27","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 21:00","2019","09","23","21:00","12.2","","0.9","","46","","28","","18","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 22:00","2019","09","23","22:00","12.5","","1.4","","47","","27","","21","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-23 23:00","2019","09","23","23:00","11.6","","1.3","","49","","27","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 00:00","2019","09","24","00:00","11.4","","1.5","","50","","26","","25","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 01:00","2019","09","24","01:00","10.2","","1.4","","55","","27","","17","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 02:00","2019","09","24","02:00","9.8","","0.9","","54","","28","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 03:00","2019","09","24","03:00","9.7","","0.2","","52","","26","","22","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 04:00","2019","09","24","04:00","8.8","","-0.1","","54","","28","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 05:00","2019","09","24","05:00","7.2","","0.5","","63","","34","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 06:00","2019","09","24","06:00","6.5","","0.6","","66","","33","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 07:00","2019","09","24","07:00","4.8","","0.9","","76","","20","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 08:00","2019","09","24","08:00","7.3","","1.5","","67","","26","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 09:00","2019","09","24","09:00","10.7","","0.5","","49","","29","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 10:00","2019","09","24","10:00","13.0","","0.6","","43","","32","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 11:00","2019","09","24","11:00","14.7","","-1.2","","33","","31","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 12:00","2019","09","24","12:00","14.7","","-1.3","","33","","29","","17","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 13:00","2019","09","24","13:00","14.6","","-0.7","","35","","30","","17","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 14:00","2019","09","24","14:00","15.4","","-2.3","","30","","30","","20","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 15:00","2019","09","24","15:00","14.9","","-2.5","","30","","29","","20","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 16:00","2019","09","24","16:00","12.3","","1.0","","46","","34","","22","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 17:00","2019","09","24","17:00","10.9","","2.0","","54","","3","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 18:00","2019","09","24","18:00","10.8","","1.0","","51","","3","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 19:00","2019","09","24","19:00","9.4","","-2.0","","45","","27","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 20:00","2019","09","24","20:00","9.1","","-2.4","","44","","28","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 21:00","2019","09","24","21:00","8.4","","-2.5","","46","","27","","21","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 22:00","2019","09","24","22:00","7.2","","-1.9","","52","","27","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-24 23:00","2019","09","24","23:00","7.2","","-2.9","","49","","29","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 00:00","2019","09","25","00:00","6.4","","-2.9","","51","","28","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 01:00","2019","09","25","01:00","6.7","","-3.3","","49","","28","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 02:00","2019","09","25","02:00","7.5","","-3.7","","45","","27","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 03:00","2019","09","25","03:00","7.7","","-3.8","","44","","27","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 04:00","2019","09","25","04:00","7.1","","-3.5","","47","","27","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 05:00","2019","09","25","05:00","5.7","","-3.0","","53","","29","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 06:00","2019","09","25","06:00","6.4","","-3.4","","50","","31","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 07:00","2019","09","25","07:00","6.5","","-2.8","","51","","1","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 08:00","2019","09","25","08:00","7.3","","-1.4","","54","","2","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 09:00","2019","09","25","09:00","8.6","","-0.7","","52","","4","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 10:00","2019","09","25","10:00","10.4","","-1.3","","44","","33","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 11:00","2019","09","25","11:00","11.9","","-0.2","","43","","1","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 12:00","2019","09","25","12:00","13.2","","-0.8","","38","","25","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 13:00","2019","09","25","13:00","13.3","","-3.3","","31","","28","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 14:00","2019","09","25","14:00","13.9","","-3.3","","30","","29","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 15:00","2019","09","25","15:00","14.6","","-3.7","","28","","29","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 16:00","2019","09","25","16:00","13.6","","-3.6","","30","","28","","18","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 17:00","2019","09","25","17:00","12.0","","-2.5","","36","","28","","18","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 18:00","2019","09","25","18:00","11.2","","-2.0","","40","","28","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 19:00","2019","09","25","19:00","11.1","","-3.0","","37","","29","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 20:00","2019","09","25","20:00","11.0","","-3.5","","36","","29","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 21:00","2019","09","25","21:00","10.4","","-3.2","","38","","29","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 22:00","2019","09","25","22:00","9.6","","-2.7","","42","","28","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-25 23:00","2019","09","25","23:00","8.1","","-0.5","","54","","23","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 00:00","2019","09","26","00:00","8.2","","-1.9","","49","","19","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 01:00","2019","09","26","01:00","8.0","","-0.2","","57","","20","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 02:00","2019","09","26","02:00","8.2","","-1.8","","49","","","","0","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 03:00","2019","09","26","03:00","8.3","","-1.2","","51","","9","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 04:00","2019","09","26","04:00","7.4","","0.9","","64","","6","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 05:00","2019","09","26","05:00","6.3","","2.9","","79","","9","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 06:00","2019","09","26","06:00","6.1","","2.7","","79","","9","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 07:00","2019","09","26","07:00","5.8","","2.5","","79","","4","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 08:00","2019","09","26","08:00","5.8","","2.8","","81","","31","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 09:00","2019","09","26","09:00","7.2","","3.3","","76","","1","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 10:00","2019","09","26","10:00","9.1","","3.9","","70","","34","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 11:00","2019","09","26","11:00","9.0","","3.8","","70","","2","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 12:00","2019","09","26","12:00","7.3","","2.3","","70","","1","","23","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 13:00","2019","09","26","13:00","5.1","","1.9","","80","","36","","23","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 14:00","2019","09","26","14:00","5.2","","1.3","","76","","34","","20","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 15:00","2019","09","26","15:00","4.5","","1.5","","81","","35","","23","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 16:00","2019","09","26","16:00","4.3","","1.5","","82","","30","","17","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 17:00","2019","09","26","17:00","4.8","","0.2","","72","","31","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 18:00","2019","09","26","18:00","3.5","","0.4","","80","","27","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 19:00","2019","09","26","19:00","3.6","","0.2","","78","","30","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 20:00","2019","09","26","20:00","2.1","","0.4","","89","","30","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 21:00","2019","09","26","21:00","1.6","","0.0","","89","","28","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 22:00","2019","09","26","22:00","2.1","","-0.2","","84","","34","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-26 23:00","2019","09","26","23:00","1.9","","-0.4","","85","","33","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 00:00","2019","09","27","00:00","1.5","","-0.4","","87","","33","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 01:00","2019","09","27","01:00","1.9","","-0.6","","83","","33","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 02:00","2019","09","27","02:00","1.7","","-0.7","","84","","32","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 03:00","2019","09","27","03:00","1.6","","-1.2","","82","","32","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 04:00","2019","09","27","04:00","1.9","","-1.1","","80","","31","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 05:00","2019","09","27","05:00","1.6","","-1.1","","82","","32","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 06:00","2019","09","27","06:00","1.6","","-1.2","","81","","34","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 07:00","2019","09","27","07:00","1.7","","-1.1","","82","","34","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 08:00","2019","09","27","08:00","1.8","","-0.3","","86","","33","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 09:00","2019","09","27","09:00","1.5","","0.1","","91","","35","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-09-27 10:00","2019","09","27","10:00","1.6","","0.9","","95","","35","","7","","","","","","","","","","NA"
