"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 13:00","2019","08","04","13:00","22.4","","5.0","","32","","25","","14","","24.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 14:00","2019","08","04","14:00","23.8","","6.5","","32","","36","","8","","24.1","","89.35","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 15:00","2019","08","04","15:00","23.7","","3.6","","27","","1","","13","","24.1","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 16:00","2019","08","04","16:00","23.7","","4.4","","28","","2","","12","","24.1","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 17:00","2019","08","04","17:00","23.3","","6.3","","33","","5","","18","","24.1","","89.34","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 18:00","2019","08","04","18:00","22.4","","7.3","","37","","6","","21","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 19:00","2019","08","04","19:00","21.1","","7.8","","42","","5","","17","","48.3","","89.40","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 20:00","2019","08","04","20:00","19.2","","8.5","","50","","5","","12","","64.4","","89.41","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 21:00","2019","08","04","21:00","17.9","","8.1","","52","","5","","9","","32.2","","89.45","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 22:00","2019","08","04","22:00","17.4","","8.5","","55","","1","","4","","24.1","","89.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-04 23:00","2019","08","04","23:00","16.6","","8.6","","59","","36","","2","","24.1","","89.49","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 00:00","2019","08","05","00:00","14.1","","8.7","","70","","36","","3","","24.1","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 01:00","2019","08","05","01:00","13.8","","8.3","","69","","21","","7","","24.1","","89.50","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 02:00","2019","08","05","02:00","13.7","","8.2","","69","","21","","7","","24.1","","89.46","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 03:00","2019","08","05","03:00","12.2","","7.6","","74","","22","","7","","24.1","","89.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 04:00","2019","08","05","04:00","11.4","","7.6","","77","","20","","4","","32.2","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 05:00","2019","08","05","05:00","10.6","","7.0","","78","","21","","6","","32.2","","89.41","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 06:00","2019","08","05","06:00","10.7","","7.0","","78","","22","","3","","48.3","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 07:00","2019","08","05","07:00","12.6","","7.7","","72","","17","","4","","24.1","","89.36","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 08:00","2019","08","05","08:00","15.7","","8.1","","60","","20","","5","","24.1","","89.32","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 09:00","2019","08","05","09:00","18.9","","8.1","","49","","18","","12","","16.1","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 10:00","2019","08","05","10:00","20.6","","8.7","","46","","17","","12","","16.1","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 11:00","2019","08","05","11:00","21.9","","8.3","","41","","16","","4","","24.1","","89.21","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 12:00","2019","08","05","12:00","23.6","","7.8","","36","","27","","4","","16.1","","89.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 13:00","2019","08","05","13:00","25.2","","7.1","","31","","34","","13","","24.1","","89.14","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 14:00","2019","08","05","14:00","25.9","","7.8","","31","","35","","17","","24.1","","89.14","","26","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 15:00","2019","08","05","15:00","26.6","","9.9","","34","","36","","22","","24.1","","89.12","","28","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 16:00","2019","08","05","16:00","25.5","","9.9","","37","","36","","16","","24.1","","89.07","","27","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 17:00","2019","08","05","17:00","24.9","","9.5","","37","","35","","21","","16.1","","89.06","","26","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 18:00","2019","08","05","18:00","24.1","","9.0","","38","","36","","17","","16.1","","89.05","","25","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 19:00","2019","08","05","19:00","22.8","","9.0","","41","","5","","17","","64.4","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 20:00","2019","08","05","20:00","20.7","","9.8","","49","","1","","8","","64.4","","89.09","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 21:00","2019","08","05","21:00","20.5","","9.8","","50","","33","","4","","32.2","","89.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 22:00","2019","08","05","22:00","19.9","","10.7","","55","","34","","7","","24.1","","89.20","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-05 23:00","2019","08","05","23:00","18.8","","11.2","","61","","35","","21","","24.1","","89.25","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 00:00","2019","08","06","00:00","17.8","","11.1","","64","","35","","21","","16.1","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 01:00","2019","08","06","01:00","17.3","","11.2","","67","","34","","21","","16.1","","89.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 02:00","2019","08","06","02:00","16.2","","11.0","","71","","34","","18","","16.1","","89.31","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 03:00","2019","08","06","03:00","15.4","","10.8","","74","","34","","15","","24.1","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 04:00","2019","08","06","04:00","14.9","","10.3","","74","","34","","13","","24.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 05:00","2019","08","06","05:00","14.2","","10.2","","77","","33","","8","","32.2","","89.32","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 06:00","2019","08","06","06:00","15.2","","10.4","","73","","33","","9","","48.3","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 07:00","2019","08","06","07:00","15.7","","10.6","","72","","34","","14","","24.1","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 08:00","2019","08","06","08:00","16.4","","11.4","","72","","34","","16","","24.1","","89.38","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 09:00","2019","08","06","09:00","17.4","","11.9","","70","","36","","14","","24.1","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 10:00","2019","08","06","10:00","18.2","","12.4","","69","","35","","14","","24.1","","89.35","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 11:00","2019","08","06","11:00","19.7","","11.4","","58","","5","","13","","24.1","","89.32","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 12:00","2019","08","06","12:00","20.1","","12.0","","59","","4","","17","","24.1","","89.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 13:00","2019","08","06","13:00","20.0","","12.2","","60","","4","","16","","16.1","","89.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 14:00","2019","08","06","14:00","19.5","","11.8","","61","","4","","21","","16.1","","89.27","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 15:00","2019","08","06","15:00","18.0","","12.0","","68","","3","","28","","24.1","","89.30","","","","","","Rain Showers"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 16:00","2019","08","06","16:00","14.5","","13.3","","93","","3","","24","","9.7","","89.38","","","","","","Rain Showers,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 17:00","2019","08","06","17:00","13.3","","12.1","","92","","3","","25","","24.1","","89.41","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 18:00","2019","08","06","18:00","13.6","","11.5","","87","","4","","18","","24.1","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 19:00","2019","08","06","19:00","13.4","","10.5","","82","","5","","13","","11.3","","89.44","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 20:00","2019","08","06","20:00","13.3","","10.6","","83","","33","","9","","11.3","","89.47","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 21:00","2019","08","06","21:00","13.3","","11.1","","86","","30","","7","","11.3","","89.49","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 22:00","2019","08","06","22:00","13.1","","10.9","","86","","18","","6","","8.1","","89.44","","","","","","Moderate Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-06 23:00","2019","08","06","23:00","12.3","","11.1","","92","","17","","8","","8.1","","89.44","","","","","","Moderate Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 00:00","2019","08","07","00:00","12.1","","10.3","","88","","16","","10","","11.3","","89.40","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 01:00","2019","08","07","01:00","12.3","","11.0","","91","","16","","17","","11.3","","89.34","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 02:00","2019","08","07","02:00","12.1","","10.8","","92","","15","","17","","16.1","","89.29","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 03:00","2019","08","07","03:00","11.5","","10.5","","93","","13","","15","","16.1","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 04:00","2019","08","07","04:00","11.3","","10.2","","93","","14","","15","","8.1","","89.23","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 05:00","2019","08","07","05:00","11.2","","10.3","","94","","16","","17","","6.4","","89.21","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 06:00","2019","08","07","06:00","11.4","","10.5","","94","","17","","15","","8.1","","89.20","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 07:00","2019","08","07","07:00","12.0","","10.7","","92","","17","","15","","8.1","","89.19","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 08:00","2019","08","07","08:00","12.4","","10.8","","90","","18","","14","","6.4","","89.20","","","","","","Drizzle,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 09:00","2019","08","07","09:00","12.8","","10.9","","88","","16","","15","","8.1","","89.16","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 10:00","2019","08","07","10:00","13.2","","11.3","","88","","16","","13","","8.1","","89.15","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 11:00","2019","08","07","11:00","14.1","","11.4","","84","","18","","10","","8.1","","89.14","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 12:00","2019","08","07","12:00","15.8","","12.0","","78","","15","","17","","11.3","","89.11","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 13:00","2019","08","07","13:00","18.4","","13.2","","72","","15","","15","","11.3","","89.08","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 14:00","2019","08","07","14:00","19.7","","13.4","","67","","16","","7","","11.3","","89.02","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2019-08-07 15:00","2019","08","07","15:00","21.2","","13.7","","62","","15","","5","","8.1","","88.98","","","","","","Haze"
