"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 10:00","2019","08","02","10:00","21.9","","9.2","","44","","19","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 11:00","2019","08","02","11:00","25.9","","8.5","","33","","18","","13","","","","","","27","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 12:00","2019","08","02","12:00","28.3","","9.2","","30","","19","","17","","","","","","29","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 13:00","2019","08","02","13:00","29.8","","8.2","","26","","20","","19","","","","","","30","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 14:00","2019","08","02","14:00","29.4","","4.6","","21","","23","","33","","","","","","29","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 15:00","2019","08","02","15:00","29.9","","5.9","","22","","24","","23","","","","","","30","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 16:00","2019","08","02","16:00","29.2","","6.7","","24","","23","","28","","","","","","29","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 17:00","2019","08","02","17:00","27.1","","7.8","","30","","21","","24","","","","","","27","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 18:00","2019","08","02","18:00","24.5","","8.2","","35","","21","","16","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 19:00","2019","08","02","19:00","24.3","","6.1","","31","","23","","19","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 20:00","2019","08","02","20:00","20.3","","5.4","","38","","23","","19","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 21:00","2019","08","02","21:00","19.6","","5.7","","40","","26","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 22:00","2019","08","02","22:00","19.2","","3.7","","36","","29","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-02 23:00","2019","08","02","23:00","19.7","","3.2","","34","","28","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 00:00","2019","08","03","00:00","17.9","","4.7","","42","","8","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 01:00","2019","08","03","01:00","16.4","","7.4","","55","","35","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 02:00","2019","08","03","02:00","15.2","","8.8","","66","","35","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 03:00","2019","08","03","03:00","14.7","","8.6","","67","","32","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 04:00","2019","08","03","04:00","13.7","","6.3","","61","","34","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 05:00","2019","08","03","05:00","13.7","","6.2","","61","","1","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 06:00","2019","08","03","06:00","12.9","","7.0","","67","","33","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 07:00","2019","08","03","07:00","14.2","","8.0","","67","","33","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 08:00","2019","08","03","08:00","16.3","","7.9","","58","","30","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 09:00","2019","08","03","09:00","17.8","","8.5","","55","","33","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 10:00","2019","08","03","10:00","19.3","","8.2","","49","","23","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 11:00","2019","08","03","11:00","21.2","","8.4","","44","","22","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 12:00","2019","08","03","12:00","20.3","","6.0","","39","","2","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 13:00","2019","08","03","13:00","24.2","","8.2","","36","","20","","9","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 14:00","2019","08","03","14:00","22.9","","9.4","","42","","34","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 15:00","2019","08","03","15:00","22.4","","9.0","","42","","5","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 16:00","2019","08","03","16:00","22.2","","8.8","","42","","7","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 17:00","2019","08","03","17:00","21.1","","8.9","","46","","5","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 18:00","2019","08","03","18:00","19.9","","9.6","","52","","3","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 19:00","2019","08","03","19:00","16.2","","8.4","","60","","3","","20","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 20:00","2019","08","03","20:00","14.4","","9.5","","72","","2","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 21:00","2019","08","03","21:00","13.6","","8.0","","69","","36","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 22:00","2019","08","03","22:00","12.9","","7.6","","70","","29","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-03 23:00","2019","08","03","23:00","12.6","","8.5","","76","","29","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 00:00","2019","08","04","00:00","12.1","","8.0","","76","","28","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 01:00","2019","08","04","01:00","11.7","","7.7","","77","","32","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 02:00","2019","08","04","02:00","11.2","","7.4","","77","","30","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 03:00","2019","08","04","03:00","11.0","","7.6","","80","","34","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 04:00","2019","08","04","04:00","9.6","","6.9","","83","","20","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 05:00","2019","08","04","05:00","9.1","","6.7","","85","","29","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 06:00","2019","08","04","06:00","8.5","","6.6","","88","","29","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 07:00","2019","08","04","07:00","11.2","","7.6","","79","","32","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 08:00","2019","08","04","08:00","13.6","","8.5","","72","","36","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 09:00","2019","08","04","09:00","16.9","","8.7","","58","","22","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 10:00","2019","08","04","10:00","19.2","","8.1","","49","","19","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 11:00","2019","08","04","11:00","20.8","","9.0","","47","","20","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 12:00","2019","08","04","12:00","21.8","","6.4","","37","","26","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 13:00","2019","08","04","13:00","22.0","","5.3","","34","","31","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 14:00","2019","08","04","14:00","22.5","","5.8","","34","","36","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 15:00","2019","08","04","15:00","23.2","","5.4","","32","","4","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 16:00","2019","08","04","16:00","22.9","","5.9","","33","","2","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 17:00","2019","08","04","17:00","22.2","","6.7","","37","","5","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 18:00","2019","08","04","18:00","21.2","","6.0","","37","","6","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 19:00","2019","08","04","19:00","20.0","","7.4","","44","","5","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 20:00","2019","08","04","20:00","18.2","","7.2","","49","","8","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 21:00","2019","08","04","21:00","17.5","","6.8","","49","","9","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 22:00","2019","08","04","22:00","17.1","","6.6","","50","","10","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-04 23:00","2019","08","04","23:00","14.1","","6.9","","62","","22","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 00:00","2019","08","05","00:00","12.7","","7.3","","69","","21","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 01:00","2019","08","05","01:00","12.1","","7.4","","73","","22","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 02:00","2019","08","05","02:00","11.2","","7.0","","75","","23","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 03:00","2019","08","05","03:00","11.2","","7.5","","78","","31","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 04:00","2019","08","05","04:00","10.9","","6.8","","76","","30","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 05:00","2019","08","05","05:00","10.3","","6.2","","76","","29","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 06:00","2019","08","05","06:00","10.6","","6.5","","76","","28","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 07:00","2019","08","05","07:00","12.6","","6.8","","68","","32","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 08:00","2019","08","05","08:00","15.1","","8.8","","66","","36","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 09:00","2019","08","05","09:00","17.4","","9.5","","60","","36","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 10:00","2019","08","05","10:00","20.8","","9.2","","48","","20","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 11:00","2019","08","05","11:00","22.6","","9.6","","44","","23","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 12:00","2019","08","05","12:00","24.2","","7.2","","34","","5","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 13:00","2019","08","05","13:00","24.8","","5.9","","30","","32","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 14:00","2019","08","05","14:00","25.1","","7.6","","33","","1","","12","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 15:00","2019","08","05","15:00","25.4","","8.9","","35","","2","","14","","","","","","26","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 16:00","2019","08","05","16:00","24.6","","9.5","","38","","3","","15","","","","","","26","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 17:00","2019","08","05","17:00","23.4","","9.4","","41","","3","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 18:00","2019","08","05","18:00","22.5","","8.7","","41","","3","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 19:00","2019","08","05","19:00","21.1","","9.0","","46","","2","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 20:00","2019","08","05","20:00","20.1","","8.6","","47","","5","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 21:00","2019","08","05","21:00","18.8","","8.8","","52","","36","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 22:00","2019","08","05","22:00","18.3","","9.0","","55","","32","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-05 23:00","2019","08","05","23:00","17.0","","10.8","","67","","35","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 00:00","2019","08","06","00:00","16.5","","10.2","","66","","36","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 01:00","2019","08","06","01:00","16.4","","10.1","","67","","36","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 02:00","2019","08","06","02:00","15.2","","9.9","","71","","32","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 03:00","2019","08","06","03:00","14.6","","9.4","","71","","32","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 04:00","2019","08","06","04:00","14.0","","9.4","","74","","32","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 05:00","2019","08","06","05:00","13.5","","9.8","","78","","32","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 06:00","2019","08","06","06:00","13.1","","9.8","","80","","32","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 07:00","2019","08","06","07:00","13.6","","10.1","","80","","35","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 08:00","2019","08","06","08:00","15.9","","11.1","","73","","35","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 09:00","2019","08","06","09:00","16.9","","10.9","","68","","1","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 10:00","2019","08","06","10:00","18.8","","10.8","","59","","4","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 11:00","2019","08","06","11:00","18.5","","11.0","","62","","3","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 12:00","2019","08","06","12:00","19.0","","11.7","","63","","6","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 13:00","2019","08","06","13:00","19.4","","11.7","","61","","5","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 14:00","2019","08","06","14:00","18.0","","11.3","","65","","3","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 15:00","2019","08","06","15:00","16.1","","12.5","","79","","3","","19","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 16:00","2019","08","06","16:00","14.7","","13.6","","93","","2","","16","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 17:00","2019","08","06","17:00","12.0","","11.5","","97","","5","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 18:00","2019","08","06","18:00","12.1","","11.1","","93","","5","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 19:00","2019","08","06","19:00","12.1","","11.1","","93","","3","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 20:00","2019","08","06","20:00","11.8","","10.5","","92","","33","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 21:00","2019","08","06","21:00","11.4","","10.8","","96","","26","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 22:00","2019","08","06","22:00","11.7","","11.2","","96","","19","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-06 23:00","2019","08","06","23:00","11.6","","11.2","","97","","19","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 00:00","2019","08","07","00:00","11.6","","11.2","","97","","19","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 01:00","2019","08","07","01:00","11.7","","11.2","","97","","17","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 02:00","2019","08","07","02:00","11.1","","10.5","","96","","13","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 03:00","2019","08","07","03:00","11.1","","10.6","","97","","15","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 04:00","2019","08","07","04:00","11.0","","10.5","","97","","11","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 05:00","2019","08","07","05:00","10.8","","10.4","","98","","14","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 06:00","2019","08","07","06:00","10.8","","10.4","","98","","17","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 07:00","2019","08","07","07:00","11.1","","10.7","","98","","19","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 08:00","2019","08","07","08:00","11.2","","10.8","","97","","17","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 09:00","2019","08","07","09:00","11.9","","11.2","","95","","18","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 10:00","2019","08","07","10:00","12.6","","11.5","","93","","19","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 11:00","2019","08","07","11:00","13.7","","11.5","","87","","13","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 12:00","2019","08","07","12:00","15.5","","12.3","","81","","19","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 13:00","2019","08","07","13:00","17.9","","12.0","","68","","10","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 14:00","2019","08","07","14:00","20.3","","12.9","","63","","12","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 15:00","2019","08","07","15:00","20.8","","13.6","","63","","9","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 16:00","2019","08","07","16:00","21.8","","13.7","","60","","10","","8","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 17:00","2019","08","07","17:00","21.7","","13.3","","59","","9","","12","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 18:00","2019","08","07","18:00","21.5","","12.8","","58","","9","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 19:00","2019","08","07","19:00","20.6","","12.2","","58","","10","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 20:00","2019","08","07","20:00","19.4","","12.7","","66","","9","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 21:00","2019","08","07","21:00","18.5","","12.8","","69","","9","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 22:00","2019","08","07","22:00","17.2","","13.3","","78","","8","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-07 23:00","2019","08","07","23:00","16.2","","13.0","","81","","5","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 00:00","2019","08","08","00:00","15.1","","12.9","","87","","3","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 01:00","2019","08","08","01:00","14.5","","12.3","","87","","3","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 02:00","2019","08","08","02:00","14.9","","11.9","","82","","13","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 03:00","2019","08","08","03:00","13.7","","11.7","","87","","25","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 04:00","2019","08","08","04:00","12.5","","11.9","","96","","33","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 05:00","2019","08","08","05:00","12.9","","11.8","","94","","8","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 06:00","2019","08","08","06:00","12.8","","11.6","","93","","6","","1","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 07:00","2019","08","08","07:00","14.6","","12.3","","86","","","","0","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 08:00","2019","08","08","08:00","17.4","","12.9","","75","","11","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 09:00","2019","08","08","09:00","18.8","","13.0","","69","","19","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 10:00","2019","08","08","10:00","21.0","","14.1","","65","","16","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 11:00","2019","08","08","11:00","22.5","","12.6","","54","","13","","7","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 12:00","2019","08","08","12:00","23.9","","13.6","","52","","12","","5","","","","","","27","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-08-08 13:00","2019","08","08","13:00","25.6","","13.2","","46","","11","","5","","","","","","29","","","","NA"
