"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 13:00","2019","07","03","13:00","17.6","","7.5","","52","","7","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 14:00","2019","07","03","14:00","15.3","","7.5","","59","","6","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 15:00","2019","07","03","15:00","13.0","","7.2","","68","","3","","21","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 16:00","2019","07","03","16:00","11.8","","7.2","","73","","36","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 17:00","2019","07","03","17:00","11.1","","8.7","","85","","5","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 18:00","2019","07","03","18:00","11.4","","8.0","","80","","4","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 19:00","2019","07","03","19:00","11.3","","8.0","","81","","5","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 20:00","2019","07","03","20:00","10.6","","8.0","","84","","9","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 21:00","2019","07","03","21:00","10.4","","8.5","","88","","8","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 22:00","2019","07","03","22:00","9.7","","8.0","","89","","6","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-03 23:00","2019","07","03","23:00","9.4","","8.4","","93","","5","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 00:00","2019","07","04","00:00","9.3","","8.5","","95","","10","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 01:00","2019","07","04","01:00","9.0","","8.5","","97","","9","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 02:00","2019","07","04","02:00","8.3","","7.9","","97","","8","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 03:00","2019","07","04","03:00","8.4","","8.1","","98","","11","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 04:00","2019","07","04","04:00","8.4","","8.1","","98","","10","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 05:00","2019","07","04","05:00","8.4","","8.0","","97","","11","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 06:00","2019","07","04","06:00","8.5","","8.0","","97","","9","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 07:00","2019","07","04","07:00","8.4","","8.0","","97","","8","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 08:00","2019","07","04","08:00","8.4","","8.1","","98","","8","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 09:00","2019","07","04","09:00","8.4","","8.1","","98","","7","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 10:00","2019","07","04","10:00","8.8","","8.4","","97","","9","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 11:00","2019","07","04","11:00","9.3","","8.6","","96","","8","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 12:00","2019","07","04","12:00","9.1","","8.5","","96","","9","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 13:00","2019","07","04","13:00","9.3","","8.3","","93","","4","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 14:00","2019","07","04","14:00","9.0","","7.9","","93","","5","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 15:00","2019","07","04","15:00","9.2","","8.2","","93","","3","","13","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 16:00","2019","07","04","16:00","9.0","","7.2","","89","","3","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 17:00","2019","07","04","17:00","8.9","","7.8","","93","","3","","11","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 18:00","2019","07","04","18:00","8.5","","7.7","","95","","2","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 19:00","2019","07","04","19:00","8.4","","7.6","","95","","3","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 20:00","2019","07","04","20:00","8.1","","7.4","","95","","1","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 21:00","2019","07","04","21:00","7.9","","7.5","","97","","33","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 22:00","2019","07","04","22:00","7.3","","6.9","","98","","31","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-04 23:00","2019","07","04","23:00","6.9","","6.4","","97","","30","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 00:00","2019","07","05","00:00","6.7","","6.2","","97","","31","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 01:00","2019","07","05","01:00","6.6","","6.1","","97","","31","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 02:00","2019","07","05","02:00","6.6","","6.2","","97","","31","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 03:00","2019","07","05","03:00","6.7","","6.3","","97","","31","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 04:00","2019","07","05","04:00","6.8","","6.4","","97","","33","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 05:00","2019","07","05","05:00","6.8","","6.4","","97","","28","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 06:00","2019","07","05","06:00","6.9","","6.5","","98","","32","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 07:00","2019","07","05","07:00","7.6","","7.3","","98","","36","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 08:00","2019","07","05","08:00","8.4","","7.9","","97","","35","","1","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 09:00","2019","07","05","09:00","8.9","","7.4","","90","","8","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 10:00","2019","07","05","10:00","9.6","","7.9","","89","","9","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 11:00","2019","07","05","11:00","10.7","","9.4","","92","","17","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 12:00","2019","07","05","12:00","11.4","","8.9","","85","","10","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 13:00","2019","07","05","13:00","11.5","","8.1","","80","","11","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 14:00","2019","07","05","14:00","12.3","","8.4","","77","","18","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 15:00","2019","07","05","15:00","14.2","","9.2","","72","","12","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 16:00","2019","07","05","16:00","13.5","","8.4","","71","","19","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 17:00","2019","07","05","17:00","13.4","","8.7","","73","","13","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 18:00","2019","07","05","18:00","12.8","","8.9","","77","","13","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 19:00","2019","07","05","19:00","12.6","","8.9","","78","","18","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 20:00","2019","07","05","20:00","11.9","","9.2","","84","","19","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 21:00","2019","07","05","21:00","11.6","","9.2","","85","","15","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 22:00","2019","07","05","22:00","11.5","","9.4","","86","","17","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-05 23:00","2019","07","05","23:00","11.4","","8.3","","81","","17","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 00:00","2019","07","06","00:00","10.4","","8.1","","86","","10","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 01:00","2019","07","06","01:00","10.7","","8.8","","88","","16","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 02:00","2019","07","06","02:00","10.6","","9.3","","92","","15","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 03:00","2019","07","06","03:00","9.7","","8.9","","95","","17","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 04:00","2019","07","06","04:00","9.6","","8.8","","95","","19","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 05:00","2019","07","06","05:00","10.1","","9.3","","95","","16","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 06:00","2019","07","06","06:00","10.7","","10.0","","95","","13","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 07:00","2019","07","06","07:00","11.0","","10.1","","94","","17","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 08:00","2019","07","06","08:00","12.0","","10.6","","91","","17","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 09:00","2019","07","06","09:00","15.3","","11.8","","79","","18","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 10:00","2019","07","06","10:00","18.2","","12.1","","68","","18","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 11:00","2019","07","06","11:00","19.0","","13.0","","68","","15","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 12:00","2019","07","06","12:00","19.2","","13.1","","68","","15","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 13:00","2019","07","06","13:00","20.7","","14.0","","66","","15","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 14:00","2019","07","06","14:00","21.6","","13.5","","60","","16","","6","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 15:00","2019","07","06","15:00","22.6","","12.5","","53","","11","","8","","","","","","25","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 16:00","2019","07","06","16:00","13.4","","10.4","","82","","20","","31","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 17:00","2019","07","06","17:00","14.3","","9.4","","72","","11","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 18:00","2019","07","06","18:00","16.8","","10.9","","68","","35","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 19:00","2019","07","06","19:00","14.8","","10.3","","75","","33","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 20:00","2019","07","06","20:00","14.2","","10.4","","78","","35","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 21:00","2019","07","06","21:00","13.1","","10.9","","87","","24","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 22:00","2019","07","06","22:00","11.8","","9.7","","87","","21","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-06 23:00","2019","07","06","23:00","10.4","","9.4","","94","","20","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 00:00","2019","07","07","00:00","10.8","","9.5","","91","","33","","2","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 01:00","2019","07","07","01:00","11.2","","10.3","","94","","24","","3","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 02:00","2019","07","07","02:00","11.0","","9.3","","89","","32","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 03:00","2019","07","07","03:00","10.0","","8.9","","93","","31","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 04:00","2019","07","07","04:00","9.4","","8.4","","94","","30","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 05:00","2019","07","07","05:00","9.8","","8.4","","91","","32","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 06:00","2019","07","07","06:00","9.4","","8.1","","92","","32","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 07:00","2019","07","07","07:00","10.1","","8.9","","92","","33","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 08:00","2019","07","07","08:00","12.9","","10.6","","86","","36","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 09:00","2019","07","07","09:00","13.7","","10.9","","83","","34","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 10:00","2019","07","07","10:00","15.6","","11.3","","76","","2","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 11:00","2019","07","07","11:00","15.6","","10.9","","74","","1","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 12:00","2019","07","07","12:00","14.6","","11.8","","83","","22","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 13:00","2019","07","07","13:00","17.7","","12.5","","72","","4","","9","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 14:00","2019","07","07","14:00","19.5","","10.8","","57","","12","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 15:00","2019","07","07","15:00","21.0","","8.4","","44","","17","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 16:00","2019","07","07","16:00","20.8","","11.1","","54","","13","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 17:00","2019","07","07","17:00","18.8","","11.6","","63","","10","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 18:00","2019","07","07","18:00","16.9","","11.0","","68","","8","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 19:00","2019","07","07","19:00","12.3","","8.8","","79","","1","","15","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 20:00","2019","07","07","20:00","12.3","","8.4","","77","","1","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 21:00","2019","07","07","21:00","11.5","","8.0","","79","","33","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 22:00","2019","07","07","22:00","11.2","","8.1","","82","","33","","6","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-07 23:00","2019","07","07","23:00","10.8","","9.2","","90","","23","","4","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 00:00","2019","07","08","00:00","10.7","","9.0","","89","","31","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 01:00","2019","07","08","01:00","10.0","","7.9","","87","","31","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 02:00","2019","07","08","02:00","9.8","","7.9","","88","","33","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 03:00","2019","07","08","03:00","10.0","","7.4","","84","","32","","14","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 04:00","2019","07","08","04:00","9.5","","7.3","","86","","33","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 05:00","2019","07","08","05:00","9.1","","7.3","","89","","34","","12","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 06:00","2019","07","08","06:00","9.4","","7.4","","87","","34","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 07:00","2019","07","08","07:00","9.7","","7.7","","88","","33","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 08:00","2019","07","08","08:00","11.6","","8.1","","79","","33","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 09:00","2019","07","08","09:00","13.2","","8.4","","72","","32","","10","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 10:00","2019","07","08","10:00","14.2","","8.6","","69","","32","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 11:00","2019","07","08","11:00","16.2","","10.1","","67","","30","","5","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 12:00","2019","07","08","12:00","16.9","","8.6","","58","","2","","7","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 13:00","2019","07","08","13:00","16.4","","8.3","","59","","35","","8","","","","","","","","","","NA"
"-114.22","51.08","COP UPPER","3031875","2019-07-08 14:00","2019","07","08","14:00","16.4","","7.6","","56","","8","","7","","","","","","","","","","NA"
